,month,line_name,subway_station,city,transfer_line,대합실면적,승강장면적,congestion_total,congestion_mean,get_in_total,get_out_total,peak_time_passengers_total,non_peak_time_passengers_total,passengers_total,peak_time_mean,non_peak_time_mean,passengers_mean,latitude,longitude
1318,202309,7호선,광명사거리,광진구,,6693.2,2020.38,441.64,18.401666666666667,578629,572449,519088,631990,1151078,86514.66666666667,35110.555555555555,47961.583333333336,37.479252,126.854876
1319,202310,7호선,광명사거리,광진구,,6693.2,2020.38,442.03000000000003,18.417916666666667,599749,590717,534671,655795,1190466,89111.83333333333,36433.055555555555,49602.75,37.479252,126.854876
1320,202311,7호선,광명사거리,광진구,,6693.2,2020.38,459.77,19.157083333333333,603629,594609,557036,641202,1198238,92839.33333333333,35622.333333333336,49926.583333333336,37.479252,126.854876
1321,202312,7호선,광명사거리,광진구,,6693.2,2020.38,444.75,18.53125,602826,594946,525072,672700,1197772,87512.0,37372.22222222222,49907.166666666664,37.479252,126.854876
1322,202401,7호선,광명사거리,광진구,,6693.2,2020.38,442.23,18.42625,597788,593245,545175,645858,1191033,90862.5,35881.0,49626.375,37.479252,126.854876
1323,202402,7호선,광명사거리,광진구,,6693.2,2020.38,448.84000000000003,18.701666666666668,547843,543980,487093,604730,1091823,81182.16666666667,33596.11111111111,45492.625,37.479252,126.854876
1324,202403,7호선,광명사거리,광진구,,6693.2,2020.38,457.85999999999996,19.077499999999997,620344,612753,555011,678086,1233097,92501.83333333333,37671.444444444445,51379.041666666664,37.479252,126.854876
1325,202404,7호선,광명사거리,광진구,,6693.2,2020.38,469.82,19.575833333333332,617359,607083,560353,664089,1224442,93392.16666666667,36893.833333333336,51018.416666666664,37.479252,126.854876
1326,202405,7호선,광명사거리,광진구,,6693.2,2020.38,459.05999999999995,19.127499999999998,622275,614076,556588,679763,1236351,92764.66666666667,37764.61111111111,51514.625,37.479252,126.854876
1327,202406,7호선,광명사거리,광진구,,6693.2,2020.38,442.64000000000004,18.443333333333335,579840,573790,519995,633635,1153630,86665.83333333333,35201.944444444445,48067.916666666664,37.479252,126.854876
1328,202407,7호선,광명사거리,광진구,,6693.2,2020.38,441.59,18.399583333333332,598565,590728,557055,632238,1189293,92842.5,35124.333333333336,49553.875,37.479252,126.854876
1329,202408,7호선,광명사거리,광진구,,6693.2,2020.38,415.78,17.324166666666667,562426,557378,511630,608174,1119804,85271.66666666667,33787.444444444445,46658.5,37.479252,126.854876
1330,202409,7호선,광명사거리,광진구,,6693.2,2020.38,422.87000000000006,17.619583333333335,554303,547827,491803,610327,1102130,81967.16666666667,33907.055555555555,45922.083333333336,37.479252,126.854876
1331,202410,7호선,광명사거리,광진구,,6693.2,2020.38,450.65,18.777083333333334,611731,601910,547801,665840,1213641,91300.16666666667,36991.11111111111,50568.375,37.479252,126.854876
1332,202111,경원선,광운대,노원구,1.0,,,0.0,,229662,222609,201535,250736,452271,33589.166666666664,13929.777777777777,18844.625,,
1333,202112,경원선,광운대,노원구,1.0,,,0.0,,213269,207813,188407,232675,421082,31401.166666666668,12926.388888888889,17545.083333333332,,
1334,202201,경원선,광운대,노원구,1.0,,,0.0,,189839,185331,164915,210255,375170,27485.833333333332,11680.833333333334,15632.083333333334,,
1335,202202,경원선,광운대,노원구,1.0,,,0.0,,160942,158374,142396,176920,319316,23732.666666666668,9828.888888888889,13304.833333333334,,
1336,202203,경원선,광운대,노원구,1.0,,,0.0,,224833,223082,194344,253571,447915,32390.666666666668,14087.277777777777,18663.125,,
1337,202204,경원선,광운대,노원구,1.0,,,0.0,,238297,235874,205424,268747,474171,34237.333333333336,14930.388888888889,19757.125,,
1338,202205,경원선,광운대,노원구,1.0,,,0.0,,259010,255293,219361,294942,514303,36560.166666666664,16385.666666666668,21429.291666666668,,
1339,202206,경원선,광운대,노원구,1.0,,,0.0,,223879,218872,192729,250022,442751,32121.5,13890.111111111111,18447.958333333332,,
1340,202207,경원선,광운대,노원구,1.0,,,0.0,,208776,200886,183970,225692,409662,30661.666666666668,12538.444444444445,17069.25,,
1341,202208,경원선,광운대,노원구,1.0,,,0.0,,199269,191538,176370,214437,390807,29395.0,11913.166666666666,16283.625,,
1342,202209,경원선,광운대,노원구,1.0,,,0.0,,246104,239169,212612,272661,485273,35435.333333333336,15147.833333333334,20219.708333333332,,
1343,202210,경원선,광운대,노원구,1.0,,,0.0,,245265,240250,208274,277241,485515,34712.333333333336,15402.277777777777,20229.791666666668,,
1344,202211,경원선,광운대,노원구,1.0,,,0.0,,255024,249999,220894,284129,505023,36815.666666666664,15784.944444444445,21042.625,,
1345,202212,경원선,광운대,노원구,1.0,,,0.0,,230779,226447,196450,260776,457226,32741.666666666668,14487.555555555555,19051.083333333332,,
1346,202301,경원선,광운대,노원구,1.0,,,0.0,,198413,192761,170431,220743,391174,28405.166666666668,12263.5,16298.916666666666,,
1347,202302,경원선,광운대,노원구,1.0,,,0.0,,199772,192110,171442,220440,391882,28573.666666666668,12246.666666666666,16328.416666666666,,
1348,202303,경원선,광운대,노원구,1.0,,,0.0,,284254,276275,243226,317303,560529,40537.666666666664,17627.944444444445,23355.375,,
1349,202304,경원선,광운대,노원구,1.0,,,0.0,,261128,254607,220223,295512,515735,36703.833333333336,16417.333333333332,21488.958333333332,,
1350,202305,경원선,광운대,노원구,1.0,,,0.0,,272780,264555,228480,308855,537335,38080.0,17158.61111111111,22388.958333333332,,
1351,202306,경원선,광운대,노원구,1.0,,,0.0,,243535,233602,206648,270489,477137,34441.333333333336,15027.166666666666,19880.708333333332,,
1352,202307,경원선,광운대,노원구,1.0,,,0.0,,219938,208088,190574,237452,428026,31762.333333333332,13191.777777777777,17834.416666666668,,
1353,202308,경원선,광운대,노원구,1.0,,,0.0,,212776,201539,185923,228392,414315,30987.166666666668,12688.444444444445,17263.125,,
1354,202309,경원선,광운대,노원구,1.0,,,0.0,,256917,248045,216375,288587,504962,36062.5,16032.611111111111,21040.083333333332,,
1355,202310,경원선,광운대,노원구,1.0,,,0.0,,256718,248801,214768,290751,505519,35794.666666666664,16152.833333333334,21063.291666666668,,
1356,202311,경원선,광운대,노원구,1.0,,,0.0,,267935,256272,228421,295786,524207,38070.166666666664,16432.555555555555,21841.958333333332,,
1357,202312,경원선,광운대,노원구,1.0,,,0.0,,245253,236112,199178,282187,481365,33196.333333333336,15677.055555555555,20056.875,,
1358,202401,경원선,광운대,노원구,1.0,,,0.0,,223688,212607,191870,244425,436295,31978.333333333332,13579.166666666666,18178.958333333332,,
1359,202402,경원선,광운대,노원구,1.0,,,0.0,,207625,198596,173964,232257,406221,28994.0,12903.166666666666,16925.875,,
1360,202403,경원선,광운대,노원구,1.0,,,0.0,,285473,277963,236293,327143,563436,39382.166666666664,18174.61111111111,23476.5,,
1361,202404,경원선,광운대,노원구,1.0,,,0.0,,278251,268792,233399,313644,547043,38899.833333333336,17424.666666666668,22793.458333333332,,
1362,202405,경원선,광운대,노원구,1.0,,,0.0,,287961,278048,237262,328747,566009,39543.666666666664,18263.722222222223,23583.708333333332,,
1363,202406,경원선,광운대,노원구,1.0,,,0.0,,243611,232157,202518,273250,475768,33753.0,15180.555555555555,19823.666666666668,,
1364,202407,경원선,광운대,노원구,1.0,,,0.0,,231656,220028,203291,248393,451684,33881.833333333336,13799.611111111111,18820.166666666668,,
1365,202408,경원선,광운대,노원구,1.0,,,0.0,,217373,205879,187549,235703,423252,31258.166666666668,13094.611111111111,17635.5,,
1366,202409,경원선,광운대,노원구,1.0,,,0.0,,247171,238999,206817,279353,486170,34469.5,15519.611111111111,20257.083333333332,,
1367,202410,경원선,광운대,노원구,1.0,,,0.0,,270733,261314,227243,304804,532047,37873.833333333336,16933.555555555555,22168.625,,
1368,202111,5호선,광화문,종로구,1.0,7805.91,1635.5,773.5,32.229166666666664,793676,838280,952038,679918,1631956,158673.0,37773.22222222222,67998.16666666667,37.571026,126.976669
1369,202112,5호선,광화문,종로구,1.0,7805.91,1635.5,727.3499999999999,30.306249999999995,778061,807701,904489,681273,1585762,150748.16666666666,37848.5,66073.41666666667,37.571026,126.976669
1370,202201,5호선,광화문,종로구,1.0,7805.91,1635.5,655.76,27.323333333333334,705645,724007,819568,610084,1429652,136594.66666666666,33893.555555555555,59568.833333333336,37.571026,126.976669
1371,202202,5호선,광화문,종로구,1.0,7805.91,1635.5,594.46,24.769166666666667,580819,589740,663887,506672,1170559,110647.83333333333,28148.444444444445,48773.291666666664,37.571026,126.976669
1372,202203,5호선,광화문,종로구,1.0,7805.91,1635.5,618.99,25.79125,661497,687952,769022,580427,1349449,128170.33333333333,32245.944444444445,56227.041666666664,37.571026,126.976669
1373,202204,5호선,광화문,종로구,1.0,7805.91,1635.5,726.02,30.250833333333333,748750,783044,873375,658419,1531794,145562.5,36578.833333333336,63824.75,37.571026,126.976669
1374,202205,5호선,광화문,종로구,1.0,7805.91,1635.5,809.17,33.71541666666666,859141,904994,972838,791297,1764135,162139.66666666666,43960.944444444445,73505.625,37.571026,126.976669
1375,202206,5호선,광화문,종로구,1.0,7805.91,1635.5,798.67,33.27791666666666,819149,865891,937336,747704,1685040,156222.66666666666,41539.11111111111,70210.0,37.571026,126.976669
1376,202207,5호선,광화문,종로구,1.0,7805.91,1635.5,785.4100000000001,32.72541666666667,834517,877794,959680,752631,1712311,159946.66666666666,41812.833333333336,71346.29166666667,37.571026,126.976669
1377,202208,5호선,광화문,종로구,1.0,7805.91,1635.5,828.71,34.529583333333335,889785,916897,977776,828906,1806682,162962.66666666666,46050.333333333336,75278.41666666667,37.571026,126.976669
1378,202209,5호선,광화문,종로구,1.0,7805.91,1635.5,836.0,34.833333333333336,867626,896162,950667,813121,1763788,158444.5,45173.38888888889,73491.16666666667,37.571026,126.976669
1379,202210,5호선,광화문,종로구,1.0,7805.91,1635.5,888.38,37.01583333333333,953815,982992,984288,952519,1936807,164048.0,52917.72222222222,80700.29166666667,37.571026,126.976669
1380,202211,5호선,광화문,종로구,1.0,7805.91,1635.5,889.02,37.0425,926948,948652,1027578,848022,1875600,171263.0,47112.333333333336,78150.0,37.571026,126.976669
1381,202212,5호선,광화문,종로구,1.0,7805.91,1635.5,932.4,38.85,1002325,1030390,1072578,960137,2032715,178763.0,53340.944444444445,84696.45833333333,37.571026,126.976669
1382,202301,5호선,광화문,종로구,1.0,7805.91,1635.5,776.8199999999999,32.3675,835595,857977,949745,743827,1693572,158290.83333333334,41323.72222222222,70565.5,37.571026,126.976669
1383,202302,5호선,광화문,종로구,1.0,7805.91,1635.5,870.8299999999999,36.28458333333333,838139,876673,957585,757227,1714812,159597.5,42068.166666666664,71450.5,37.571026,126.976669
1384,202303,5호선,광화문,종로구,1.0,7805.91,1635.5,898.9099999999999,37.454583333333325,952654,1007087,1089352,870389,1959741,181558.66666666666,48354.944444444445,81655.875,37.571026,126.976669
1385,202304,5호선,광화문,종로구,1.0,7805.91,1635.5,878.19,36.59125,901315,951485,1015142,837658,1852800,169190.33333333334,46536.555555555555,77200.0,37.571026,126.976669
1386,202305,5호선,광화문,종로구,1.0,7805.91,1635.5,882.4100000000001,36.76708333333334,938526,985169,1034473,889222,1923695,172412.16666666666,49401.22222222222,80153.95833333333,37.571026,126.976669
1387,202306,5호선,광화문,종로구,1.0,7805.91,1635.5,882.8999999999999,36.787499999999994,903502,959235,1023647,839090,1862737,170607.83333333334,46616.11111111111,77614.04166666667,37.571026,126.976669
1388,202307,5호선,광화문,종로구,1.0,7805.91,1635.5,849.3299999999999,35.388749999999995,907668,943976,1026112,825532,1851644,171018.66666666666,45862.88888888889,77151.83333333333,37.571026,126.976669
1389,202308,5호선,광화문,종로구,1.0,7805.91,1635.5,856.1,35.670833333333334,913431,952981,1038385,828027,1866412,173064.16666666666,46001.5,77767.16666666667,37.571026,126.976669
1390,202309,5호선,광화문,종로구,1.0,7805.91,1635.5,867.7,36.15416666666667,892986,937729,990040,840675,1830715,165006.66666666666,46704.166666666664,76279.79166666667,37.571026,126.976669
1391,202310,5호선,광화문,종로구,1.0,7805.91,1635.5,890.3100000000001,37.096250000000005,948475,992539,1026695,914319,1941014,171115.83333333334,50795.5,80875.58333333333,37.571026,126.976669
1392,202311,5호선,광화문,종로구,1.0,7805.91,1635.5,943.68,39.32,972954,1018002,1103768,887188,1990956,183961.33333333334,49288.22222222222,82956.5,37.571026,126.976669
1393,202312,5호선,광화문,종로구,1.0,7805.91,1635.5,993.5799999999999,41.399166666666666,1063819,1102273,1116072,1050020,2166092,186012.0,58334.444444444445,90253.83333333333,37.571026,126.976669
1394,202401,5호선,광화문,종로구,1.0,7805.91,1635.5,905.27,37.71958333333333,974775,998830,1120187,853418,1973605,186697.83333333334,47412.11111111111,82233.54166666667,37.571026,126.976669
1395,202402,5호선,광화문,종로구,1.0,7805.91,1635.5,875.3299999999999,36.47208333333333,848079,875532,939034,784577,1723611,156505.66666666666,43587.61111111111,71817.125,37.571026,126.976669
1396,202403,5호선,광화문,종로구,1.0,7805.91,1635.5,895.04,37.29333333333333,951711,999601,1053580,897732,1951312,175596.66666666666,49874.0,81304.66666666667,37.571026,126.976669
1397,202404,5호선,광화문,종로구,1.0,7805.91,1635.5,925.6600000000001,38.56916666666667,945182,1007741,1075936,876987,1952923,179322.66666666666,48721.5,81371.79166666667,37.571026,126.976669
1398,202405,5호선,광화문,종로구,1.0,7805.91,1635.5,934.33,38.930416666666666,991257,1045713,1073939,963031,2036970,178989.83333333334,53501.72222222222,84873.75,37.571026,126.976669
1399,202406,5호선,광화문,종로구,1.0,7805.91,1635.5,881.5,36.729166666666664,903240,956517,989406,870351,1859757,164901.0,48352.833333333336,77489.875,37.571026,126.976669
1400,202407,5호선,광화문,종로구,1.0,7805.91,1635.5,904.79,37.69958333333333,961476,1011104,1123297,849283,1972580,187216.16666666666,47182.38888888889,82190.83333333333,37.571026,126.976669
1401,202408,5호선,광화문,종로구,1.0,7805.91,1635.5,849.68,35.40333333333333,902581,949827,1018595,833813,1852408,169765.83333333334,46322.944444444445,77183.66666666667,37.571026,126.976669
1402,202409,5호선,광화문,종로구,1.0,7805.91,1635.5,836.6500000000001,34.86041666666667,861253,903901,944012,821142,1765154,157335.33333333334,45619.0,73548.08333333333,37.571026,126.976669
1403,202410,5호선,광화문,종로구,1.0,7805.91,1635.5,979.9100000000001,40.82958333333334,1035897,1100413,1098413,1037897,2136310,183068.83333333334,57660.944444444445,89012.91666666667,37.571026,126.976669
1404,202111,6호선,광흥창,마포구,1.0,5693.2,1982.52,183.72,7.655,239214,230678,246710,223182,469892,41118.333333333336,12399.0,19578.833333333332,37.547456,126.931993
1405,202112,6호선,광흥창,마포구,1.0,5693.2,1982.52,176.3,7.345833333333334,236154,229786,241966,223974,465940,40327.666666666664,12443.0,19414.166666666668,37.547456,126.931993
1406,202201,6호선,광흥창,마포구,1.0,5693.2,1982.52,165.04,6.876666666666666,220650,215512,222048,214114,436162,37008.0,11895.222222222223,18173.416666666668,37.547456,126.931993
1407,202202,6호선,광흥창,마포구,1.0,5693.2,1982.52,155.22,6.4675,186918,183566,189481,181003,370484,31580.166666666668,10055.722222222223,15436.833333333334,37.547456,126.931993
1408,202203,6호선,광흥창,마포구,1.0,5693.2,1982.52,159.82999999999998,6.659583333333333,214067,208373,220295,202145,422440,36715.833333333336,11230.277777777777,17601.666666666668,37.547456,126.931993
1409,202204,6호선,광흥창,마포구,1.0,5693.2,1982.52,180.64,7.526666666666666,236183,225803,239502,222484,461986,39917.0,12360.222222222223,19249.416666666668,37.547456,126.931993
1410,202205,6호선,광흥창,마포구,1.0,5693.2,1982.52,192.12,8.005,260301,247375,258352,249324,507676,43058.666666666664,13851.333333333334,21153.166666666668,37.547456,126.931993
1411,202206,6호선,광흥창,마포구,1.0,5693.2,1982.52,191.34,7.9725,249605,239719,247617,241707,489324,41269.5,13428.166666666666,20388.5,37.547456,126.931993
1412,202207,6호선,광흥창,마포구,1.0,5693.2,1982.52,187.96,7.831666666666667,253851,242887,251680,245058,496738,41946.666666666664,13614.333333333334,20697.416666666668,37.547456,126.931993
1413,202208,6호선,광흥창,마포구,1.0,5693.2,1982.52,183.33999999999997,7.639166666666665,246992,237530,247698,236824,484522,41283.0,13156.888888888889,20188.416666666668,37.547456,126.931993
